ID,標題,作者,年份,期刊,類別,評分,標籤,一行摘要,DOI,URL,來源,加入時間
744,Volatile compounds characteristic of sinus-related bacteria and infected sinus mucus: Analysis by solid-phase microextraction and gas chromatography–mass spectrometry,"George Preti, Erica R. Thaler, C. William Hanson, Michelle Troy, Jason Eades et al.",2009,Journal of Chromatography B,infection,4.0,"[""sinus infection"", ""VOC"", ""GC-MS"", ""SPME"", ""bacterial infection""]",研究鼻竇感染相關細菌的揮發性化合物，使用GC-MS分析。,10.1016/j.jchromb.2009.05.028,https://doi.org/10.1016/j.jchromb.2009.05.028,openalex,2026-04-04 18:08:16
746,Self-Healable Sensors Based Nanoparticles for Detecting Physiological Markers via Skin and Breath: Toward Disease Prevention via Wearable Devices,"Han Jin, Tan‐Phat Huynh, Hossam Haick",2016,Nano Letters,sensor_hardware,4.0,"[""breath"", ""VOC"", ""sensor"", ""self-healing"", ""wearable""]",開發具有自癒功能的感測器陣列，用於檢測呼氣中的VOC。,10.1021/acs.nanolett.6b01066,https://doi.org/10.1021/acs.nanolett.6b01066,openalex,2026-04-04 18:08:16
747,Volatile organic compounds (VOCs) fingerprint of Alzheimer's disease,"Andrea Mazzatenta, Mieczysław Pokorski, Ferdinando Sartucci, Luciano Domenici, Camillo Di Giulio",2014,Respiratory Physiology & Neurobiology,voc_breath,4.0,"[""Alzheimer's disease"", ""VOC"", ""breath analysis"", ""disease_chronic"", ""metabolomics""]",研究阿茲海默症患者的呼氣揮發性有機化合物指紋。,10.1016/j.resp.2014.10.001,https://doi.org/10.1016/j.resp.2014.10.001,openalex,2026-04-04 18:08:16
738,A European Respiratory Society technical standard: exhaled biomarkers in lung disease,"Ildikó Horváth, Peter J. Barnes, Stelios Loukides, Peter J. Sterk, Marieann Högman et al.",2017,European Respiratory Journal,method_tech,4.0,"[""breath analysis"", ""exhaled biomarkers"", ""standardization"", ""lung disease"", ""VOCs""]",提供呼氣生物標記的採集和分析技術標準建議。,10.1183/13993003.00965-2016,https://doi.org/10.1183/13993003.00965-2016,openalex,2026-04-04 18:08:15
739,Thiol-Amine Functionalized Decorated Carbon Nanotubes for Biomarker Gases Detection,"Atef Thamri, Hamdi Baccar, Juan Casanova‐Cháfer, M. B. Mejri, Eduard Llobet et al.",2021,Chemosensors,sensor_hardware,4.0,"[""sensor"", ""carbon nanotubes"", ""VOC detection"", ""chemiresistors"", ""biomarker""]",開發新型碳納米管感測器，用於檢測呼氣中的生物標記物。,10.3390/chemosensors9050087,https://doi.org/10.3390/chemosensors9050087,openalex,2026-04-04 18:08:15
735,<i>In vitro</i>volatile organic compound profiling using GC×GC-TOFMS to differentiate bacteria associated with lung infections: a proof-of-concept study,"Katie D. Nizio, Katelynn A. Perrault, Amanda N. Troobnikoff, Maiken Ueland, Shereen Shoma et al.",2016,Journal of Breath Research,infection,4.0,"[""breath analysis"", ""lung infection"", ""GC×GC-TOFMS"", ""bacterial differentiation"", ""cystic fibrosis""]",研究利用呼氣VOC分析區分肺部感染細菌，為診斷提供新途徑。,10.1088/1752-7155/10/2/026008,https://doi.org/10.1088/1752-7155/10/2/026008,openalex,2026-04-04 18:08:14
731,Carotta: Revealing Hidden Confounder Markers in Metabolic Breath Profiles.,"Hauschild Anne-Christin, Frisch Tobias, Baumbach Jörg Ingo, Baumbach Jan",2015,Metabolites,method_tech,4.0,"[""breath analysis"", ""clustering"", ""machine learning"", ""confounding factors"", ""VOC""]",提出新的分析框架Carotta，用於揭示呼氣VOC數據中的潛在混淆因素。,10.3390/metabo5020344,https://pubmed.ncbi.nlm.nih.gov/26065494/,pubmed,2026-04-04 18:08:10
716,Common Strategies and Factors Affecting Off-Line Breath Sampling and Volatile Organic Compounds Analysis Using Thermal Desorption-Gas Chromatography-Mass Spectrometry (TD-GC-MS).,"Westphal Kinga, Dudzik Danuta, Waszczuk-Jankowska Małgorzata, Graff Beata, Narkiewicz Krzysztof et al.",2022,Metabolites,method_tech,4.0,"[""breath analysis"", ""TD-GC-MS"", ""sampling"", ""reproducibility"", ""VOC analysis""]",探討呼氣樣本採集與TD-GC-MS分析的策略與影響因素。,10.3390/metabo13010008,https://pubmed.ncbi.nlm.nih.gov/36676933/,pubmed,2026-04-04 18:07:44
708,The peppermint breath test benchmark for PTR-MS and SIFT-MS.,"Henderson Ben, Slingers Gitte, Pedrotti Michele, Pugliese Giovanni, Malásková Michaela et al.",2021,Journal of breath research,method_tech,4.0,"[""breath analysis"", ""PTR-MS"", ""SIFT-MS"", ""standardization"", ""washout""]",評估 PTR-MS 和 SIFT-MS 在呼氣分析中的標準化方法。,10.1088/1752-7163/ac1fcf,https://pubmed.ncbi.nlm.nih.gov/34416737/,pubmed,2026-04-04 18:07:43
709,Techniques and issues in breath and clinical sample headspace analysis for disease diagnosis.,Turner Claire,2016,Bioanalysis,method_tech,4.0,"[""breath analysis"", ""VOC"", ""analytical techniques"", ""sample handling"", ""standardization""]",探討呼氣及臨床樣本分析技術，並討論相關問題。,10.4155/bio.16.22,https://pubmed.ncbi.nlm.nih.gov/26978667/,pubmed,2026-04-04 18:07:43
710,Breath Analysis by Secondary Electro-Spray Ionization - Mass Spectrometry to Interrogate Biologically Significant Metabolites Non-Invasively.,"Blanco Francisco G, Vidal-de-Miguel Guillermo",2023,Critical reviews in analytical chemistry,method_tech,4.0,"[""breath analysis"", ""mass spectrometry"", ""SESI-MS"", ""metabolomics"", ""analytical method""]",介紹 SESI-MS 技術在呼氣代謝體分析中的應用與發展。,10.1080/10408347.2021.1981226,https://pubmed.ncbi.nlm.nih.gov/34605329/,pubmed,2026-04-04 18:07:43
698,Porous PDMS-ZnO Wearable Gas Sensor for Acetone Biomarker Detection and Breath Analysis.,"Chen Yanru, Liu Yixin, Liu Jiaqi, Li Yuzhen, Liu Yuhan et al.",2024,ACS applied materials & interfaces,sensor_hardware,4.0,"[""breath analysis"", ""acetone"", ""wearable sensor"", ""PDMS-ZnO"", ""gas sensor""]",開發可穿戴式乙酮感測器，用於呼氣分析。,10.1021/acsami.4c16209,https://pubmed.ncbi.nlm.nih.gov/39480016/,pubmed,2026-04-04 18:07:42
699,Next-Generation Chemiresistive Wearable Breath Sensors for Non-Invasive Healthcare Monitoring: Advances in Composite and Hybrid Materials.,"Verma Gulshan, Gupta Ankur",2025,"Small (Weinheim an der Bergstrasse, Germany)",sensor_hardware,4.0,"[""breath sensors"", ""wearable sensors"", ""chemiresistive"", ""biomarkers"", ""non-invasive""]",探討可穿戴式呼吸感測器及其在疾病檢測上的應用。,10.1002/smll.202411495,https://pubmed.ncbi.nlm.nih.gov/39967468/,pubmed,2026-04-04 18:07:42
700,Research progress of electronic nose technology in exhaled breath disease analysis.,"Li Ying, Wei Xiangyang, Zhou Yumeng, Wang Jing, You Rui",2023,Microsystems & nanoengineering,sensor_hardware,4.0,"[""electronic nose"", ""eNose"", ""sensors"", ""breath analysis"", ""disease diagnosis""]",回顧電子鼻技術在呼氣疾病分析中的應用及發展現狀。,10.1038/s41378-023-00594-0,https://pubmed.ncbi.nlm.nih.gov/37829158/,pubmed,2026-04-04 18:07:42
702,"Electronic Nose Analysis of Exhaled Breath Volatile Organic Compound Profiles during Normoxia, Hypoxia, and Hyperoxia.","Tondo Pasquale, Scioscia Giulia, Di Marco Marcin, Quaranta Vitaliano Nicola, Campanino Terence et al.",2024,"Molecules (Basel, Switzerland)",voc_breath,4.0,"[""breath analysis"", ""e-nose"", ""hypoxia"", ""hyperoxia"", ""VOC""]",電子鼻分析不同氧氣條件下呼出氣體中的VOC組成。,10.3390/molecules29184358,https://pubmed.ncbi.nlm.nih.gov/39339353/,pubmed,2026-04-04 18:07:42
687,Volatile organic compounds in headspace characterize isolated bacterial strains independent of growth medium or antibiotic sensitivity.,"Hintzen Kim F H, Blanchet Lionel, Smolinska Agnieszka, Boumans Marie-Louise, Stobberingh Ellen E et al.",2024,PloS one,infection,4.0,"[""VOC"", ""bacterial strains"", ""GC-tof-MS"", ""antibiotic resistance"", ""sepsis""]",研究利用VOC分析區分細菌菌株及其抗藥性，與敗血症相關。,10.1371/journal.pone.0297086,https://pubmed.ncbi.nlm.nih.gov/38277384/,pubmed,2026-04-04 18:07:41
689,ptairMS: real-time processing and analysis of PTR-TOF-MS data for biomarker discovery in exhaled breath.,"Roquencourt Camille, Grassin-Delyle Stanislas, Thévenot Etienne A",2022,"Bioinformatics (Oxford, England)",method_tech,4.0,"[""PTR-TOF-MS"", ""ptairMS"", ""data analysis"", ""biomarker discovery"", ""exhaled breath""]",開發了PTR-TOF-MS數據分析軟體，提升生物標記發現效率。,10.1093/bioinformatics/btac031,https://pubmed.ncbi.nlm.nih.gov/35043937/,pubmed,2026-04-04 18:07:41
693,Smart Wearable Devices for Exhaled Breath Condensate Harvesting and Health Monitoring.,"Qu Yachuan, Wang Hongyi, Liu Haizhong, Yin Zhifu, Yang Xue",2025,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,method_tech,4.0,"[""breath condensate"", ""EBC"", ""collection methods"", ""wearable devices"", ""detection technologies""]",探討呼氣冷凝物的採集方法、偵測技術與穿戴式應用。,10.1096/fj.202501736R,https://pubmed.ncbi.nlm.nih.gov/41085935/,pubmed,2026-04-04 18:07:41
674,"Lung Cancer: Diagnosis, Treatment Principles, and Screening.","Kim Jeffrey, Lee Hobart, Huang Brian W",2022,American family physician,disease_cancer,4.0,"[""lung cancer"", ""screening"", ""diagnosis"", ""pulmonary nodules"", ""risk assessment""]",文獻描述肺癌診斷、治療及篩檢，提及相關影像技術。,,https://pubmed.ncbi.nlm.nih.gov/35559635/,pubmed,2026-04-04 18:07:36
673,Advances in volatile organic compound biomarker detection.,"Woollam Mark, Schulz Eray, Agarwal Mangilal",2026,Advances in clinical chemistry,method_tech,4.0,"[""VOC biomarker"", ""sampling"", ""analytical techniques"", ""volatilomics"", ""disease detection""]",综述了VOC检测技术发展，涉及采样、分析和生物标志物选择。,10.1016/bs.acc.2025.10.001,https://pubmed.ncbi.nlm.nih.gov/41708201/,pubmed,2026-04-04 18:07:35
672,A Comprehensive Review of Biomarker Sensors for a Breathalyzer Platform.,"Sadeghi Pardis, Alshawabkeh Rania, Rui Amie, Sun Nian Xiang",2024,"Sensors (Basel, Switzerland)",voc_breath,4.0,"[""breath analysis"", ""VOC biomarker"", ""sensor technology"", ""healthcare"", ""non-invasive diagnostics""]",綜述呼氣VOC感測器技術及其在醫療保健中的應用。,10.3390/s24227263,https://pubmed.ncbi.nlm.nih.gov/39599040/,pubmed,2026-04-04 18:07:33
670,Non-separative mass spectrometry methods for non-invasive medical diagnostics based on volatile organic compounds: A review.,"Casas-Ferreira Ana María, Nogal-Sánchez Miguel Del, Pérez-Pavón José Luis, Moreno-Cordero Bernardo",2019,Analytica chimica acta,method_tech,4.0,"[""mass spectrometry"", ""non-invasive"", ""breath"", ""urine"", ""saliva""]",綜述了非分離式質譜在非侵入性醫療診斷中的應用。,10.1016/j.aca.2018.07.005,https://pubmed.ncbi.nlm.nih.gov/30454564/,pubmed,2026-04-04 18:07:28
669,Sebaceous origins of human odor.,"Zung Jessica L, McBride Carolyn S",2025,Current biology : CB,odor_medicine,4.0,"[""human odor"", ""sebum"", ""volatile compounds"", ""disease diagnostics"", ""evolution""]",探討皮脂來源的氣味，與健康、疾病診斷相關。,10.1016/j.cub.2025.03.031,https://pubmed.ncbi.nlm.nih.gov/40262540/,pubmed,2026-04-04 18:07:26
654,Volatile organic compounds as disease predictors in newborn infants: a systematic review.,"Course Christopher, Watkins W John, Müller Carsten T, Odd David, Kotecha Sailesh et al.",2021,Journal of breath research,voc_breath,4.0,"[""breath analysis"", ""VOC biomarker"", ""neonates"", ""metabolic signatures"", ""non-invasive""]",综述新生儿呼气VOC作为疾病预测指标的研究进展。,10.1088/1752-7163/abe283,https://pubmed.ncbi.nlm.nih.gov/33530065/,pubmed,2026-04-04 18:07:11
645,Exhaled volatile organic compounds associated with risk factors for obstructive pulmonary diseases: a systematic review.,"Shahbazi Khamas Shahriyar, Alizadeh Bahmani Amir Hossein, Vijverberg Susanne J H, Brinkman Paul, Maitland-van der Zee Anke H",2023,ERJ open research,voc_breath,4.0,"[""breath analysis"", ""COPD"", ""asthma"", ""VOC biomarker"", ""systematic review""]",系統性回顧呼氣VOC與阻塞性肺疾病風險因素的關聯。,10.1183/23120541.00143-2023,https://pubmed.ncbi.nlm.nih.gov/37650089/,pubmed,2026-04-04 18:07:10
647,Novel Diagnostic Biomarkers in Colorectal Cancer.,"Zygulska Aneta L, Pierzchalski Piotr",2022,International journal of molecular sciences,disease_cancer,4.0,"[""colorectal cancer"", ""CRC"", ""biomarkers"", ""diagnosis"", ""noninvasive""]",探討大腸癌診斷的分子標記，有臨床數據應用。,10.3390/ijms23020852,https://pubmed.ncbi.nlm.nih.gov/35055034/,pubmed,2026-04-04 18:07:10
638,[CT] Effect of Pelvic Radiotherapy on the Intestinal Microbiome and Metabolome,The Christie NHS Foundation Trust,2021,"ClinicalTrials.gov (Urinary Bladder Neoplasms, Uterine Cervical Neoplasms, Endometrial Neoplasms)",disease_cancer,4.0,"[""VOC"", ""gut microbiome"", ""radiotherapy"", ""bowel symptoms"", ""cancer""]",研究盆腔放療對腸道微生物和VOC影響，預測腸道症狀嚴重程度。,,https://clinicaltrials.gov/study/NCT04995809,clinicaltrials,2026-04-04 14:02:21
634,[CT] HANSE - Holistic Implementation Study Assessing a Northern German Interdisciplinary Lung Cancer Screening Effort,Hannover Medical School,2021,ClinicalTrials.gov (Lung Cancer),disease_cancer,4.0,"[""lung cancer"", ""screening"", ""cancer screening"", ""Germany"", ""lung cancer centers""]",研究旨在評估肺癌篩檢計畫的可行性與整合性。,,https://clinicaltrials.gov/study/NCT04913155,clinicaltrials,2026-04-04 14:02:18
625,[CT] E-nose and Inflammatory Asthma Phenotypes,Astrid Crespo,2011,ClinicalTrials.gov (Persistent Asthma),sensor_hardware,4.0,"[""electronic nose"", ""asthma"", ""VOC"", ""breath analysis"", ""inflammation""]",電子鼻用於區分哮喘炎症亞型，具有臨床數據。,,https://clinicaltrials.gov/study/NCT02026336,clinicaltrials,2026-04-04 14:02:05
621,[CT] Asthma Breath Biomarker Assessment,University of East Anglia,2017,ClinicalTrials.gov (Asthma Acute),voc_breath,4.0,"[""breath analysis"", ""asthma"", ""VOC biomarker"", ""exacerbation"", ""respiratory""]",評估哮喘發作時呼氣化合物的潛在生物標記物。,,https://clinicaltrials.gov/study/NCT03084016,clinicaltrials,2026-04-04 14:02:00
619,[CT] Exploratory Study of Volatile Organic Compounds in Alveolar Breath,"Mebo Research, Inc.",2011,ClinicalTrials.gov (Nutritional and Metabolic Diseases),voc_breath,4.0,"[""breath"", ""VOC"", ""idiopathic malodor"", ""secondary analysis"", ""alveolar breath""]",探討氣味異常患者的呼氣揮發性有機化合物特徵。,,https://clinicaltrials.gov/study/NCT03451994,clinicaltrials,2026-04-04 14:01:55
618,[CT] Within-day and Between-day Repeatability of the Breath Pattern in Healthy Children and in Children With Asthma,Istituto per la Ricerca e l'Innovazione Biomedica,2017,"ClinicalTrials.gov (Asthma, Healthy)",sensor_hardware,4.0,"[""electronic nose"", ""E-nose"", ""children"", ""asthma"", ""breath analysis""]",評估電子鼻在兒童哮喘呼吸模式分析的重複性。,,https://clinicaltrials.gov/study/NCT03025061,clinicaltrials,2026-04-04 14:01:53
614,Multi-Model Fusion for Predicting Respiratory Flow and Metabolomic Analysis of Exhaled Breath Using Machine Learning,,2025,,ai_model,4.0,"[""machine learning"", ""deep learning"", ""exhaled breath"", ""metabolomics"", ""prediction""]",利用機器學習預測呼吸流和呼氣代謝體分析。,,https://ieeexplore.ieee.org/abstract/document/11119558/,serper_scholar,2026-04-04 14:01:51
616,Ultra-sensitive analysis of exhaled biomarkers in ozone-exposed mice via PAI-TOFMS assisted with machine learning algorithms,,2024,,voc_breath,4.0,"[""breath analysis"", ""machine learning"", ""exhaled biomarkers"", ""PAI-TOFMS"", ""ozone""]",研究呼氣生物標記物，利用機器學習分析臭氧暴露影響。,,https://www.sciencedirect.com/science/article/pii/S0304389424007301,serper_scholar,2026-04-04 14:01:51
607,Fast and automated biomarker detection in breath samples with machine learning,,2022,,ai_model,4.0,"[""machine learning"", ""deep learning"", ""VOC detection"", ""CNN"", ""biomarker""]",利用機器學習模型進行呼氣VOC檢測與分類。,10.1371/journal.pone.0265399,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0265399,serper_scholar,2026-04-04 14:01:50
609,Artificial Intelligence and Machine Learning in the Diagnosis and Prognosis of Diseases Through Breath Analysis: A Scoping Review,,2025,,ai_model,4.0,"[""breath analysis"", ""AI"", ""machine learning"", ""VOC"", ""diagnosis""]",探討AI/ML在呼氣VOC分析疾病診斷和預測中的應用。,,https://www.mdpi.com/2078-2489/16/11/968,serper_scholar,2026-04-04 14:01:50
